ICAO,PHASE,STND,RWY,N,VALID,REF_20,ID,OBSERVED
EGLL,ARR,541,27R,261,261,5,ARR-541-27R,2019
EGLL,ARR,542,09L,354,354,7,ARR-542-09L,2019
EGLL,ARR,542,27L,509,509,5,ARR-542-27L,2019
EGLL,ARR,542,27R,524,524,6,ARR-542-27R,2019
EGLL,ARR,543,09L,336,336,7,ARR-543-09L,2019
EGLL,ARR,543,27L,486,486,5,ARR-543-27L,2019
EGLL,ARR,543,27R,534,534,6,ARR-543-27R,2019
EGLL,ARR,544,09L,191,191,7,ARR-544-09L,2019
EGLL,ARR,544,27L,303,303,5,ARR-544-27L,2019
EGLL,ARR,544,27R,287,287,6,ARR-544-27R,2019
EGLL,ARR,544L,09L,169,169,5,ARR-544L-09L,2019
EGLL,ARR,544L,27L,201,201,5,ARR-544L-27L,2019
EGLL,ARR,544L,27R,223,223,5,ARR-544L-27R,2019
EGLL,ARR,544R,09L,67,67,5,ARR-544R-09L,2019
EGLL,ARR,544R,27L,85,85,5,ARR-544R-27L,2019
EGLL,ARR,544R,27R,82,82,5,ARR-544R-27R,2019
EGLL,ARR,545,09L,174,174,7,ARR-545-09L,2019
EGLL,ARR,545,27L,291,291,6,ARR-545-27L,2019
EGLL,ARR,545,27R,254,254,6,ARR-545-27R,2019
EGLL,ARR,545L,09L,153,153,5,ARR-545L-09L,2019
EGLL,ARR,545L,27L,204,204,5,ARR-545L-27L,2019
EGLL,ARR,545L,27R,226,226,5,ARR-545L-27R,2019
EGLL,ARR,545R,09L,71,71,5,ARR-545R-09L,2019
EGLL,ARR,545R,27L,88,88,5,ARR-545R-27L,2019
EGLL,ARR,545R,27R,94,94,4,ARR-545R-27R,2019
EGLL,ARR,546,09L,174,174,7,ARR-546-09L,2019
EGLL,ARR,546,27L,265,265,6,ARR-546-27L,2019
EGLL,ARR,546,27R,242,242,5,ARR-546-27R,2019
EGLL,ARR,546L,09L,139,139,5,ARR-546L-09L,2019
EGLL,ARR,546L,27L,215,215,5,ARR-546L-27L,2019
EGLL,ARR,546L,27R,214,214,4,ARR-546L-27R,2019
EGLL,ARR,546R,09L,99,99,5,ARR-546R-09L,2019
EGLL,ARR,546R,27L,161,161,5,ARR-546R-27L,2019
EGLL,ARR,546R,27R,153,153,4,ARR-546R-27R,2019
EGLL,ARR,547,09L,214,214,7,ARR-547-09L,2019
EGLL,ARR,547,27L,326,326,6,ARR-547-27L,2019
EGLL,ARR,547,27R,337,337,5,ARR-547-27R,2019
EGLL,ARR,547L,09L,86,86,5,ARR-547L-09L,2019
EGLL,ARR,547L,27L,146,146,5,ARR-547L-27L,2019
EGLL,ARR,547L,27R,137,137,4,ARR-547L-27R,2019
EGLL,ARR,547R,27L,44,44,6,ARR-547R-27L,2019
EGLL,ARR,547R,27R,50,50,4,ARR-547R-27R,2019
EGLL,ARR,548,09L,234,234,6,ARR-548-09L,2019
EGLL,ARR,548,27L,338,338,6,ARR-548-27L,2019
EGLL,ARR,548,27R,335,335,5,ARR-548-27R,2019
EGLL,ARR,548L,09L,82,82,4,ARR-548L-09L,2019
EGLL,ARR,548L,27L,112,112,5,ARR-548L-27L,2019
EGLL,ARR,548L,27R,98,98,4,ARR-548L-27R,2019
EGLL,ARR,551,09L,184,184,6,ARR-551-09L,2019
EGLL,ARR,551,27L,285,285,4,ARR-551-27L,2019
EGLL,ARR,551,27R,265,265,5,ARR-551-27R,2019
EGLL,ARR,552,09L,349,349,7,ARR-552-09L,2019
EGLL,ARR,552,09R,32,32,7.2,ARR-552-09R,2019
EGLL,ARR,552,27L,538,538,5,ARR-552-27L,2019
EGLL,ARR,552,27R,538,538,6,ARR-552-27R,2019
EGLL,ARR,553,09L,340,340,7,ARR-553-09L,2019
EGLL,ARR,553,09R,34,34,7.6000000000000005,ARR-553-09R,2019
EGLL,ARR,553,27L,546,546,5,ARR-553-27L,2019
EGLL,ARR,553,27R,536,536,6,ARR-553-27R,2019
EGLL,ARR,554,09L,366,366,7,ARR-554-09L,2019
EGLL,ARR,554,09R,46,46,8,ARR-554-09R,2019
EGLL,ARR,554,27L,544,544,5,ARR-554-27L,2019
EGLL,ARR,554,27R,526,526,5,ARR-554-27R,2019
EGLL,ARR,555,09L,313,313,7,ARR-555-09L,2019
EGLL,ARR,555,09R,46,46,8,ARR-555-09R,2019
EGLL,ARR,555,27L,494,494,5,ARR-555-27L,2019
EGLL,ARR,555,27R,510,510,5,ARR-555-27R,2019
EGLL,ARR,556,09L,368,368,7,ARR-556-09L,2019
EGLL,ARR,556,09R,38,38,8,ARR-556-09R,2019
EGLL,ARR,556,27L,551,551,6,ARR-556-27L,2019
EGLL,ARR,556,27R,600,600,5,ARR-556-27R,2019
EGLL,ARR,557,09L,311,311,6,ARR-557-09L,2019
EGLL,ARR,557,09R,52,52,9,ARR-557-09R,2019
EGLL,ARR,557,27L,474,474,6,ARR-557-27L,2019
EGLL,ARR,557,27R,508,508,5,ARR-557-27R,2019
EGLL,ARR,558,09L,163,163,5,ARR-558-09L,2019
EGLL,ARR,558,27L,238,238,6,ARR-558-27L,2019
EGLL,ARR,558,27R,227,227,4,ARR-558-27R,2019
EGLL,ARR,561,09L,335,335,5,ARR-561-09L,2019
EGLL,ARR,561,27L,497,497,5,ARR-561-27L,2019
EGLL,ARR,561,27R,544,544,4,ARR-561-27R,2019
EGLL,ARR,562,09L,318,318,5,ARR-562-09L,2019
EGLL,ARR,562,09R,34,34,8,ARR-562-09R,2019
EGLL,ARR,562,27L,464,464,5,ARR-562-27L,2019
EGLL,ARR,562,27R,470,470,4,ARR-562-27R,2019
EGLL,ARR,563,09L,304,304,6,ARR-563-09L,2019
EGLL,ARR,563,09R,52,52,8,ARR-563-09R,2019
EGLL,ARR,563,27L,477,477,5,ARR-563-27L,2019
EGLL,ARR,563,27R,470,470,4,ARR-563-27R,2019
EGLL,ARR,564,09L,291,291,6,ARR-564-09L,2019
EGLL,ARR,564,09R,57,57,8,ARR-564-09R,2019
EGLL,ARR,564,27L,497,497,5,ARR-564-27L,2019
EGLL,ARR,564,27R,490,490,5,ARR-564-27R,2019
EGLL,ARR,565,09L,303,303,6,ARR-565-09L,2019
EGLL,ARR,565,09R,37,37,7,ARR-565-09R,2019
EGLL,ARR,565,27L,474,474,5,ARR-565-27L,2019
EGLL,ARR,565,27R,481,481,5,ARR-565-27R,2019
EGLL,ARR,566,09L,348,348,6,ARR-566-09L,2019
EGLL,ARR,566,27L,493,493,5,ARR-566-27L,2019
EGLL,ARR,566,27R,507,507,5,ARR-566-27R,2019
EGLL,ARR,567,09L,182,182,5,ARR-567-09L,2019
EGLL,ARR,567,27L,249,249,4,ARR-567-27L,2019
EGLL,ARR,567,27R,294,294,5,ARR-567-27R,2019
EGLL,ARR,568,09L,180,180,5,ARR-568-09L,2019
EGLL,ARR,568,27L,253,253,4,ARR-568-27L,2019
EGLL,ARR,568,27R,269,269,5,ARR-568-27R,2019
EGLL,ARR,572,09L,152,152,4,ARR-572-09L,2019
EGLL,ARR,572,27L,224,224,5,ARR-572-27L,2019
EGLL,ARR,572,27R,209,209,4,ARR-572-27R,2019
EGLL,ARR,573,09L,151,151,5,ARR-573-09L,2019
EGLL,ARR,573,27L,221,221,4,ARR-573-27L,2019
EGLL,ARR,573,27R,244,244,4,ARR-573-27R,2019
EGLL,ARR,575,09L,137,137,5,ARR-575-09L,2019
EGLL,ARR,575,27L,213,213,4,ARR-575-27L,2019
EGLL,ARR,575,27R,210,210,4,ARR-575-27R,2019
EGLL,ARR,576,09L,121,121,5,ARR-576-09L,2019
EGLL,ARR,576,27L,181,181,4,ARR-576-27L,2019
EGLL,ARR,576,27R,187,187,5,ARR-576-27R,2019
EGLL,ARR,581,09L,53,53,5,ARR-581-09L,2019
EGLL,ARR,581,27L,106,106,3,ARR-581-27L,2019
EGLL,ARR,581,27R,90,90,5,ARR-581-27R,2019
EGLL,ARR,607,09L,75,75,10,ARR-607-09L,2019
EGLL,ARR,607,27L,107,107,3,ARR-607-27L,2019
EGLL,ARR,607,27R,92,92,10,ARR-607-27R,2019
EGLL,ARR,608,09L,47,47,12,ARR-608-09L,2019
EGLL,ARR,608,27L,60,60,3,ARR-608-27L,2019
EGLL,ARR,608,27R,68,68,10,ARR-608-27R,2019
EGLL,ARR,609,27R,30,30,10,ARR-609-27R,2019
EGLL,ARR,614,09L,83,83,10,ARR-614-09L,2019
EGLL,ARR,614,27L,99,99,4,ARR-614-27L,2019
EGLL,ARR,614,27R,114,114,9,ARR-614-27R,2019
EGLL,ARR,615,09L,36,36,8,ARR-615-09L,2019
EGLL,ARR,615,27L,44,44,3,ARR-615-27L,2019
EGLL,ARR,615,27R,61,61,8,ARR-615-27R,2019
EGLL,ARR,616,09L,111,111,9,ARR-616-09L,2019
EGLL,ARR,616,27L,149,149,3,ARR-616-27L,2019
EGLL,ARR,616,27R,160,160,8,ARR-616-27R,2019
EGLL,DEP,216,09R,909,909,18,DEP-216-09R,2019
EGLL,DEP,216,27L,1200,1200,14,DEP-216-27L,2019
EGLL,DEP,216,27R,1272,1272,17,DEP-216-27R,2019
EGLL,DEP,217,09R,876,876,17,DEP-217-09R,2019
EGLL,DEP,217,27L,1230,1230,14,DEP-217-27L,2019
EGLL,DEP,217,27R,1220,1220,16,DEP-217-27R,2019
EGLL,DEP,218,09R,103,103,19,DEP-218-09R,2019
EGLL,DEP,218,27L,137,137,15,DEP-218-27L,2019
EGLL,DEP,218,27R,168,168,17,DEP-218-27R,2019
EGLL,DEP,218L,09R,713,713,17,DEP-218L-09R,2019
EGLL,DEP,218L,27L,921,921,13,DEP-218L-27L,2019
EGLL,DEP,218L,27R,927,927,16,DEP-218L-27R,2019
EGLL,DEP,218R,09R,654,654,17,DEP-218R-09R,2019
EGLL,DEP,218R,27L,929,929,14,DEP-218R-27L,2019
EGLL,DEP,218R,27R,893,893,16,DEP-218R-27R,2019
EGLL,DEP,219,09R,691,691,17,DEP-219-09R,2019
EGLL,DEP,219,27L,925,925,13,DEP-219-27L,2019
EGLL,DEP,219,27R,962,962,16,DEP-219-27R,2019
EGLL,DEP,220,09R,752,752,16,DEP-220-09R,2019
EGLL,DEP,220,27L,1036,1036,13,DEP-220-27L,2019
EGLL,DEP,220,27R,1076,1076,15,DEP-220-27R,2019
EGLL,DEP,221L,09R,806,806,15,DEP-221L-09R,2019
EGLL,DEP,221L,27L,1103,1103,12,DEP-221L-27L,2019
EGLL,DEP,221L,27R,1130,1130,14,DEP-221L-27R,2019
EGLL,DEP,221R,09R,907,907,15,DEP-221R-09R,2019
EGLL,DEP,221R,27L,1230,1230,12,DEP-221R-27L,2019
EGLL,DEP,221R,27R,1242,1242,15,DEP-221R-27R,2019
EGLL,DEP,223,09R,753,753,15,DEP-223-09R,2019
EGLL,DEP,223,27L,1109,1109,13,DEP-223-27L,2019
EGLL,DEP,223,27R,1056,1056,15,DEP-223-27R,2019
EGLL,DEP,224,09R,693,693,15,DEP-224-09R,2019
EGLL,DEP,224,27L,1027,1027,13,DEP-224-27L,2019
EGLL,DEP,224,27R,996,996,15,DEP-224-27R,2019
EGLL,DEP,225,09R,656,656,15,DEP-225-09R,2019
EGLL,DEP,225,27L,986,986,13,DEP-225-27L,2019
EGLL,DEP,225,27R,999,999,15,DEP-225-27R,2019
EGLL,DEP,226,09R,659,659,15,DEP-226-09R,2019
EGLL,DEP,226,27L,930,930,13,DEP-226-27L,2019
EGLL,DEP,226,27R,972,972,15,DEP-226-27R,2019
EGLL,DEP,231,09R,342,342,23,DEP-231-09R,2019
EGLL,DEP,231,27L,467,467,17,DEP-231-27L,2019
EGLL,DEP,231,27R,497,497,15,DEP-231-27R,2019
EGLL,DEP,232,09R,382,382,23,DEP-232-09R,2019
EGLL,DEP,232,27L,491,491,17,DEP-232-27L,2019
EGLL,DEP,232,27R,525,525,15,DEP-232-27R,2019
EGLL,DEP,233,09R,355,355,28,DEP-233-09R,2019
EGLL,DEP,233,27L,501,501,21,DEP-233-27L,2019
EGLL,DEP,233,27R,502,502,19,DEP-233-27R,2019
EGLL,DEP,233L,27R,32,32,14,DEP-233L-27R,2019
EGLL,DEP,236,09R,222,222,22,DEP-236-09R,2019
EGLL,DEP,236,27L,328,328,17,DEP-236-27L,2019
EGLL,DEP,236,27R,342,342,20,DEP-236-27R,2019
EGLL,DEP,236L,09R,156,156,16,DEP-236L-09R,2019
EGLL,DEP,236L,27L,215,215,13,DEP-236L-27L,2019
EGLL,DEP,236L,27R,221,221,16,DEP-236L-27R,2019
EGLL,DEP,236R,09R,169,169,16,DEP-236R-09R,2019
EGLL,DEP,236R,27L,243,243,14,DEP-236R-27L,2019
EGLL,DEP,236R,27R,235,235,15,DEP-236R-27R,2019
EGLL,DEP,238,09R,405,405,20,DEP-238-09R,2019
EGLL,DEP,238,27L,557,557,16,DEP-238-27L,2019
EGLL,DEP,238,27R,576,576,18,DEP-238-27R,2019
EGLL,DEP,239,09R,277,277,19,DEP-239-09R,2019
EGLL,DEP,239,27L,364,364,15,DEP-239-27L,2019
EGLL,DEP,239,27R,371,371,17,DEP-239-27R,2019
EGLL,DEP,241,09R,333,333,18,DEP-241-09R,2019
EGLL,DEP,241,27L,478,478,14,DEP-241-27L,2019
EGLL,DEP,241,27R,506,506,15,DEP-241-27R,2019
EGLL,DEP,242,09R,303,303,21,DEP-242-09R,2019
EGLL,DEP,242,27L,460,460,16,DEP-242-27L,2019
EGLL,DEP,242,27R,465,465,17,DEP-242-27R,2019
EGLL,DEP,243,09R,393,393,21,DEP-243-09R,2019
EGLL,DEP,243,27L,573,573,15,DEP-243-27L,2019
EGLL,DEP,243,27R,583,583,16,DEP-243-27R,2019
EGLL,DEP,243L,09R,43,43,14,DEP-243L-09R,2019
EGLL,DEP,243L,27L,57,57,11,DEP-243L-27L,2019
EGLL,DEP,243L,27R,64,64,12,DEP-243L-27R,2019
EGLL,DEP,243R,09R,41,41,16,DEP-243R-09R,2019
EGLL,DEP,243R,27L,62,62,12,DEP-243R-27L,2019
EGLL,DEP,243R,27R,76,76,12,DEP-243R-27R,2019
EGLL,DEP,244,09R,410,410,20.80000000000001,DEP-244-09R,2019
EGLL,DEP,244,27L,572,572,15,DEP-244-27L,2019
EGLL,DEP,244,27R,604,604,16,DEP-244-27R,2019
EGLL,DEP,246,09R,387,387,21,DEP-246-09R,2019
EGLL,DEP,246,27L,523,523,16,DEP-246-27L,2019
EGLL,DEP,246,27R,512,512,16,DEP-246-27R,2019
EGLL,DEP,246L,27L,51,51,11,DEP-246L-27L,2019
EGLL,DEP,246L,27R,42,42,11,DEP-246L-27R,2019
EGLL,DEP,246R,09R,36,36,16,DEP-246R-09R,2019
EGLL,DEP,246R,27L,54,54,11,DEP-246R-27L,2019
EGLL,DEP,246R,27R,50,50,11,DEP-246R-27R,2019
EGLL,DEP,247,09R,368,368,22,DEP-247-09R,2019
EGLL,DEP,247,27L,501,501,16,DEP-247-27L,2019
EGLL,DEP,247,27R,531,531,15,DEP-247-27R,2019
EGLL,DEP,247L,09R,48,48,15,DEP-247L-09R,2019
EGLL,DEP,247L,27L,63,63,11,DEP-247L-27L,2019
EGLL,DEP,247L,27R,70,70,11,DEP-247L-27R,2019
EGLL,DEP,247R,09R,56,56,15,DEP-247R-09R,2019
EGLL,DEP,247R,27L,66,66,12,DEP-247R-27L,2019
EGLL,DEP,247R,27R,81,81,11,DEP-247R-27R,2019
EGLL,DEP,248,09R,403,403,21,DEP-248-09R,2019
EGLL,DEP,248,27L,557,557,16,DEP-248-27L,2019
EGLL,DEP,248,27R,554,554,14,DEP-248-27R,2019
EGLL,DEP,249,09R,384,384,22,DEP-249-09R,2019
EGLL,DEP,249,27L,530,530,16,DEP-249-27L,2019
EGLL,DEP,249,27R,524,524,14,DEP-249-27R,2019
EGLL,DEP,252,09R,44,44,16,DEP-252-09R,2019
EGLL,DEP,252,27L,36,36,15,DEP-252-27L,2019
EGLL,DEP,252,27R,32,32,15,DEP-252-27R,2019
EGLL,DEP,253L,09R,323,323,17,DEP-253L-09R,2019
EGLL,DEP,253L,27L,454,454,13,DEP-253L-27L,2019
EGLL,DEP,253L,27R,492,492,13,DEP-253L-27R,2019
EGLL,DEP,253R,09R,684,684,16,DEP-253R-09R,2019
EGLL,DEP,253R,27L,854,854,12,DEP-253R-27L,2019
EGLL,DEP,253R,27R,858,858,13,DEP-253R-27R,2019
EGLL,DEP,254L,09R,57,57,18,DEP-254L-09R,2019
EGLL,DEP,254L,27L,96,96,14,DEP-254L-27L,2019
EGLL,DEP,254L,27R,85,85,14,DEP-254L-27R,2019
EGLL,DEP,254R,09R,40,40,17,DEP-254R-09R,2019
EGLL,DEP,254R,27L,65,65,13,DEP-254R-27L,2019
EGLL,DEP,254R,27R,72,72,12.200000000000001,DEP-254R-27R,2019
EGLL,DEP,301,09R,419,419,19,DEP-301-09R,2019
EGLL,DEP,301,27L,554,554,16,DEP-301-27L,2019
EGLL,DEP,301,27R,563,563,19,DEP-301-27R,2019
EGLL,DEP,303,09R,190,190,20,DEP-303-09R,2019
EGLL,DEP,303,27L,253,253,17.400000000000006,DEP-303-27L,2019
EGLL,DEP,303,27R,255,255,19,DEP-303-27R,2019
EGLL,DEP,303L,09R,390,390,16,DEP-303L-09R,2019
EGLL,DEP,303L,27L,531,531,15,DEP-303L-27L,2019
EGLL,DEP,303L,27R,526,526,17,DEP-303L-27R,2019
EGLL,DEP,303R,09R,402,402,16,DEP-303R-09R,2019
EGLL,DEP,303R,27L,520,520,15,DEP-303R-27L,2019
EGLL,DEP,303R,27R,536,536,17,DEP-303R-27R,2019
EGLL,DEP,305,09R,298,298,20,DEP-305-09R,2019
EGLL,DEP,305,27L,404,404,18,DEP-305-27L,2019
EGLL,DEP,305,27R,407,407,21,DEP-305-27R,2019
EGLL,DEP,305L,09R,225,225,15,DEP-305L-09R,2019
EGLL,DEP,305L,27L,323,323,14,DEP-305L-27L,2019
EGLL,DEP,305L,27R,354,354,16,DEP-305L-27R,2019
EGLL,DEP,305R,09R,221,221,16,DEP-305R-09R,2019
EGLL,DEP,305R,27L,304,304,15,DEP-305R-27L,2019
EGLL,DEP,305R,27R,349,349,17,DEP-305R-27R,2019
EGLL,DEP,307,09R,517,517,19,DEP-307-09R,2019
EGLL,DEP,307,27L,707,707,18,DEP-307-27L,2019
EGLL,DEP,307,27R,719,719,21,DEP-307-27R,2019
EGLL,DEP,309,09R,486,486,16,DEP-309-09R,2019
EGLL,DEP,309,27L,685,685,15,DEP-309-27L,2019
EGLL,DEP,309,27R,663,663,18,DEP-309-27R,2019
EGLL,DEP,311,09R,494,494,17,DEP-311-09R,2019
EGLL,DEP,311,27L,691,691,16,DEP-311-27L,2019
EGLL,DEP,311,27R,713,713,18,DEP-311-27R,2019
EGLL,DEP,313,09R,370,370,19,DEP-313-09R,2019
EGLL,DEP,313,27L,514,514,17,DEP-313-27L,2019
EGLL,DEP,313,27R,512,512,20,DEP-313-27R,2019
EGLL,DEP,316,09R,324,324,17,DEP-316-09R,2019
EGLL,DEP,316,27L,439,439,16,DEP-316-27L,2019
EGLL,DEP,316,27R,468,468,19,DEP-316-27R,2019
EGLL,DEP,317,09R,328,328,16.400000000000006,DEP-317-09R,2019
EGLL,DEP,317,27L,446,446,17,DEP-317-27L,2019
EGLL,DEP,317,27R,459,459,19,DEP-317-27R,2019
EGLL,DEP,318,09R,302,302,20,DEP-318-09R,2019
EGLL,DEP,318,27L,430,430,21,DEP-318-27L,2019
EGLL,DEP,318,27R,448,448,21,DEP-318-27R,2019
EGLL,DEP,319,09R,321,321,17,DEP-319-09R,2019
EGLL,DEP,319,27L,440,440,17,DEP-319-27L,2019
EGLL,DEP,319,27R,453,453,19,DEP-319-27R,2019
EGLL,DEP,320,09R,358,358,19,DEP-320-09R,2019
EGLL,DEP,320,27L,503,503,20,DEP-320-27L,2019
EGLL,DEP,320,27R,494,494,19,DEP-320-27R,2019
EGLL,DEP,321,09R,313,313,17,DEP-321-09R,2019
EGLL,DEP,321,27L,429,429,17,DEP-321-27L,2019
EGLL,DEP,321,27R,438,438,19,DEP-321-27R,2019
EGLL,DEP,322,09R,291,291,19,DEP-322-09R,2019
EGLL,DEP,322,27L,411,411,20,DEP-322-27L,2019
EGLL,DEP,322,27R,457,457,19,DEP-322-27R,2019
EGLL,DEP,323,09R,173,173,18,DEP-323-09R,2019
EGLL,DEP,323,27L,218,218,19,DEP-323-27L,2019
EGLL,DEP,323,27R,230,230,20,DEP-323-27R,2019
EGLL,DEP,325,09R,164,164,18,DEP-325-09R,2019
EGLL,DEP,325,27L,283,283,19,DEP-325-27L,2019
EGLL,DEP,325,27R,294,294,18.6,DEP-325-27R,2019
EGLL,DEP,326,09R,479,479,21,DEP-326-09R,2019
EGLL,DEP,326,27L,695,695,20,DEP-326-27L,2019
EGLL,DEP,326,27R,728,728,17,DEP-326-27R,2019
EGLL,DEP,327,09R,469,469,19,DEP-327-09R,2019
EGLL,DEP,327,27L,616,616,20,DEP-327-27L,2019
EGLL,DEP,327,27R,643,643,20,DEP-327-27R,2019
EGLL,DEP,328,09R,484,484,19,DEP-328-09R,2019
EGLL,DEP,328,27L,681,681,19,DEP-328-27L,2019
EGLL,DEP,328,27R,720,720,16,DEP-328-27R,2019
EGLL,DEP,329,09R,572,572,18,DEP-329-09R,2019
EGLL,DEP,329,27L,744,744,18,DEP-329-27L,2019
EGLL,DEP,329,27R,734,734,18,DEP-329-27R,2019
EGLL,DEP,330,09R,489,489,19,DEP-330-09R,2019
EGLL,DEP,330,27L,664,664,18,DEP-330-27L,2019
EGLL,DEP,330,27R,692,692,16,DEP-330-27R,2019
EGLL,DEP,331,09R,469,469,19,DEP-331-09R,2019
EGLL,DEP,331,27L,610,610,20,DEP-331-27L,2019
EGLL,DEP,331,27R,628,628,20,DEP-331-27R,2019
EGLL,DEP,332,09R,414,414,20,DEP-332-09R,2019
EGLL,DEP,332,27L,548,548,20,DEP-332-27L,2019
EGLL,DEP,332,27R,542,542,17.200000000000003,DEP-332-27R,2019
EGLL,DEP,334,09R,385,385,20,DEP-334-09R,2019
EGLL,DEP,334,27L,536,536,20,DEP-334-27L,2019
EGLL,DEP,334,27R,540,540,18,DEP-334-27R,2019
EGLL,DEP,335,09R,369,369,19,DEP-335-09R,2019
EGLL,DEP,335,27L,521,521,20,DEP-335-27L,2019
EGLL,DEP,335,27R,536,536,20,DEP-335-27R,2019
EGLL,DEP,336,09R,379,379,20,DEP-336-09R,2019
EGLL,DEP,336,27L,516,516,20,DEP-336-27L,2019
EGLL,DEP,336,27R,529,529,18,DEP-336-27R,2019
EGLL,DEP,340,09R,385,385,20,DEP-340-09R,2019
EGLL,DEP,340,27L,523,523,21,DEP-340-27L,2019
EGLL,DEP,340,27R,523,523,21,DEP-340-27R,2019
EGLL,DEP,342,09R,414,414,19,DEP-342-09R,2019
EGLL,DEP,342,27L,545,545,19,DEP-342-27L,2019
EGLL,DEP,342,27R,566,566,20,DEP-342-27R,2019
EGLL,DEP,351,09R,153,153,18,DEP-351-09R,2019
EGLL,DEP,351,27L,211,211,19,DEP-351-27L,2019
EGLL,DEP,351,27R,230,230,16,DEP-351-27R,2019
EGLL,DEP,353,09R,60,60,22,DEP-353-09R,2019
EGLL,DEP,353,27L,106,106,19,DEP-353-27L,2019
EGLL,DEP,353,27R,118,118,16,DEP-353-27R,2019
EGLL,DEP,355,09R,121,121,18,DEP-355-09R,2019
EGLL,DEP,355,27L,171,171,17,DEP-355-27L,2019
EGLL,DEP,355,27R,182,182,15,DEP-355-27R,2019
EGLL,DEP,357,09R,60,60,23,DEP-357-09R,2019
EGLL,DEP,357,27L,71,71,20,DEP-357-27L,2019
EGLL,DEP,357,27R,82,82,17,DEP-357-27R,2019
EGLL,DEP,363,09R,36,36,17,DEP-363-09R,2019
EGLL,DEP,363,27L,68,68,18,DEP-363-27L,2019
EGLL,DEP,363,27R,60,60,19,DEP-363-27R,2019
EGLL,DEP,364,09R,32,32,18.2,DEP-364-09R,2019
EGLL,DEP,364,27L,45,45,19,DEP-364-27L,2019
EGLL,DEP,364,27R,47,47,21,DEP-364-27R,2019
EGLL,DEP,365,27L,51,51,19,DEP-365-27L,2019
EGLL,DEP,365,27R,60,60,19,DEP-365-27R,2019
EGLL,DEP,401,09R,250,250,19,DEP-401-09R,2019
EGLL,DEP,401,27L,383,383,18,DEP-401-27L,2019
EGLL,DEP,401,27R,334,334,21,DEP-401-27R,2019
EGLL,DEP,402,09R,320,320,21,DEP-402-09R,2019
EGLL,DEP,402,27L,453,453,20,DEP-402-27L,2019
EGLL,DEP,402,27R,446,446,24,DEP-402-27R,2019
EGLL,DEP,403,09R,251,251,19,DEP-403-09R,2019
EGLL,DEP,403,27L,381,381,17,DEP-403-27L,2019
EGLL,DEP,403,27R,343,343,21,DEP-403-27R,2019
EGLL,DEP,405,09R,337,337,20.200000000000003,DEP-405-09R,2019
EGLL,DEP,405,27L,488,488,18,DEP-405-27L,2019
EGLL,DEP,405,27R,481,481,23,DEP-405-27R,2019
EGLL,DEP,406,09R,287,287,20,DEP-406-09R,2019
EGLL,DEP,406,27L,426,426,18,DEP-406-27L,2019
EGLL,DEP,406,27R,439,439,23,DEP-406-27R,2019
EGLL,DEP,407,09R,311,311,19,DEP-407-09R,2019
EGLL,DEP,407,27L,430,430,17,DEP-407-27L,2019
EGLL,DEP,407,27R,425,425,22,DEP-407-27R,2019
EGLL,DEP,408,09R,287,287,19,DEP-408-09R,2019
EGLL,DEP,408,27L,422,422,16,DEP-408-27L,2019
EGLL,DEP,408,27R,423,423,21,DEP-408-27R,2019
EGLL,DEP,409,09R,259,259,19,DEP-409-09R,2019
EGLL,DEP,409,27L,374,374,16,DEP-409-27L,2019
EGLL,DEP,409,27R,349,349,20,DEP-409-27R,2019
EGLL,DEP,410,09R,374,374,22.60000000000001,DEP-410-09R,2019
EGLL,DEP,410,27L,549,549,17,DEP-410-27L,2019
EGLL,DEP,410,27R,517,517,22,DEP-410-27R,2019
EGLL,DEP,411,09R,298,298,20,DEP-411-09R,2019
EGLL,DEP,411,27L,392,392,16,DEP-411-27L,2019
EGLL,DEP,411,27R,397,397,20,DEP-411-27R,2019
EGLL,DEP,412,09R,286,286,19,DEP-412-09R,2019
EGLL,DEP,412,27L,411,411,14,DEP-412-27L,2019
EGLL,DEP,412,27R,392,392,19,DEP-412-27R,2019
EGLL,DEP,414,09R,546,546,16,DEP-414-09R,2019
EGLL,DEP,414,27L,720,720,13,DEP-414-27L,2019
EGLL,DEP,414,27R,748,748,17,DEP-414-27R,2019
EGLL,DEP,415,09R,638,638,16,DEP-415-09R,2019
EGLL,DEP,415,27L,908,908,12,DEP-415-27L,2019
EGLL,DEP,415,27R,895,895,16,DEP-415-27R,2019
EGLL,DEP,417,09R,221,221,16,DEP-417-09R,2019
EGLL,DEP,417,27L,325,325,11.799999999999997,DEP-417-27L,2019
EGLL,DEP,417,27R,279,279,17,DEP-417-27R,2019
EGLL,DEP,419,09R,519,519,16,DEP-419-09R,2019
EGLL,DEP,419,27L,711,711,12,DEP-419-27L,2019
EGLL,DEP,419,27R,733,733,16,DEP-419-27R,2019
EGLL,DEP,420,09R,487,487,16,DEP-420-09R,2019
EGLL,DEP,420,27L,658,658,12,DEP-420-27L,2019
EGLL,DEP,420,27R,681,681,16,DEP-420-27R,2019
EGLL,DEP,421,09R,483,483,16,DEP-421-09R,2019
EGLL,DEP,421,27L,715,715,13,DEP-421-27L,2019
EGLL,DEP,421,27R,728,728,17,DEP-421-27R,2019
EGLL,DEP,422,09R,95,95,21,DEP-422-09R,2019
EGLL,DEP,422,27L,134,134,15,DEP-422-27L,2019
EGLL,DEP,422,27R,132,132,19,DEP-422-27R,2019
EGLL,DEP,423,09R,36,36,20,DEP-423-09R,2019
